RF01316	CRISPR-DR3
RF01317	CRISPR-DR4
RF01318	CRISPR-DR5
RF01319	CRISPR-DR6
RF01320	CRISPR-DR7
RF01321	CRISPR-DR8
RF01322	CRISPR-DR9
RF01323	CRISPR-DR10
RF01324	CRISPR-DR11
RF01325	CRISPR-DR12
RF01326	CRISPR-DR13
RF01327	CRISPR-DR14
RF01328	CRISPR-DR17
RF01329	CRISPR-DR15
RF01330	CRISPR-DR16
RF01331	CRISPR-DR18
RF01332	CRISPR-DR19
RF01333	CRISPR-DR20
RF01334	CRISPR-DR21
RF01335	CRISPR-DR22
RF01336	CRISPR-DR23
RF01337	CRISPR-DR24
RF01338	CRISPR-DR25
RF01339	CRISPR-DR27
RF01340	CRISPR-DR29
RF01341	CRISPR-DR30
RF01342	CRISPR-DR32
RF01343	CRISPR-DR33
RF01344	CRISPR-DR34
RF01345	CRISPR-DR35
RF01346	CRISPR-DR36
RF01347	CRISPR-DR37
RF01348	CRISPR-DR38
RF01349	CRISPR-DR40
RF01350	CRISPR-DR41
RF01351	CRISPR-DR42
RF01352	CRISPR-DR43
RF01353	CRISPR-DR44
RF01354	CRISPR-DR45
RF01355	CRISPR-DR26
RF01356	CRISPR-DR28
RF01357	CRISPR-DR31
RF01358	CRISPR-DR39
RF01359	CRISPR-DR46
RF01360	CRISPR-DR47
RF01361	CRISPR-DR48
RF01362	CRISPR-DR49
RF01363	CRISPR-DR50
RF01364	CRISPR-DR51
RF01365	CRISPR-DR52
RF01366	CRISPR-DR53
RF01367	CRISPR-DR54
RF01368	CRISPR-DR55
RF01369	CRISPR-DR56
RF01370	CRISPR-DR57
RF01371	CRISPR-DR58
RF01372	CRISPR-DR59
RF01373	CRISPR-DR60
RF01374	CRISPR-DR61
RF01375	CRISPR-DR62
RF01376	CRISPR-DR63
RF01377	CRISPR-DR64
RF01378	CRISPR-DR65
RF01379	CRISPR-DR66
RF01380	HIV-1_SD
RF01381	HIV-1_SL3
RF01382	HIV-1_SL4
RF01383	GRIK4_3p_UTR
RF01384	InvR
RF01385	isrA
RF01386	isrB
RF01387	isrC
RF01388	isrD
RF01389	isrF
RF01390	isrG
RF01391	isrH
RF01392	isrI
RF01393	isrJ
RF01394	isrK
RF01395	isrL
RF01396	isrN
RF01397	isrO
RF01398	isrP
RF01399	isrQ
RF01400	istR
RF01401	rseX
RF01402	STnc150
RF01403	STnc290
RF01404	STnc440
RF01405	STnc490k
RF01406	STnc500
RF01407	STnc560
RF01408	sraL
RF01409	STnc250
RF01410	BsrC
RF01411	BsrF
RF01412	BsrG
RF01413	miR-430
RF01414	class_I_RNA
RF01415	Flavivirus_SLIV
RF01416	NrrF
RF01417	RSV_RNA
RF01418	HIV_POL-1_SL
RF01419	lsrR
RF01420	snoR113
RF01421	snoR114
RF01422	snoR116
RF01423	snoR117
RF01424	snoR118
RF01425	snoR121
RF01426	snoR126
RF01427	snoR127
RF01428	snoR128
RF01429	snoR130
RF01430	snoR134
RF01431	snoR135
RF01432	snoR143
RF01433	snoR137
RF01434	S_pombe_snR3
RF01435	S_pombe_snR5
RF01436	S_pombe_snR33
RF01437	S_pombe_snR10
RF01438	S_pombe_snR35
RF01439	S_pombe_snR36
RF01440	S_pombe_snR42
RF01441	S_pombe_snR46
RF01442	S_pombe_snR90
RF01443	S_pombe_snR91
RF01444	S_pombe_snR92
RF01445	S_pombe_snR94
RF01446	S_pombe_snR95
RF01447	S_pombe_snR98
RF01448	S_pombe_snR93
RF01449	S_pombe_snR100
RF01450	S_pombe_snR96
RF01451	S_pombe_snR97
RF01452	S_pombe_snR99
RF01453	RCNMV_TE_DR1
RF01454	RCNMV_5UTR
RF01455	DPB
RF01456	VrrA
RF01457	rli22
RF01458	rli23
RF01459	rliE
RF01460	rliH
RF01461	rli24
RF01462	rli26
RF01463	rli27
RF01464	rliA
RF01465	rli31
RF01466	rli34
RF01467	rli36
RF01468	rli32
RF01469	rli33
RF01470	rli38
RF01471	rliB
RF01472	rli40
RF01473	rli41
RF01474	rli42
RF01475	rli45
RF01476	rliF
RF01477	rli43
RF01478	rli47
RF01479	rli48
RF01480	rli52
RF01481	rli53
RF01482	AdoCbl_riboswitch
RF01483	rli56
RF01484	rli59
RF01485	rli61
RF01486	rli62
RF01487	rliI
RF01488	rli49
RF01489	sbrA
RF01490	rli51
RF01491	rli54
RF01492	rli28
RF01493	rli37
RF01494	rliD
RF01495	ACAT
RF01496	Afu_182
RF01497	ALIL
RF01498	Afu_190
RF01499	Afu_191
RF01500	Afu_198
RF01501	Afu_199
RF01502	Fungi_SRP
RF01503	Afu_203
RF01504	Afu_254
RF01505	Afu_264
RF01506	Afu_294
RF01507	Afu_298
RF01508	BYDV_5_UTR
RF01509	Afu_300
RF01510	MFR
RF01511	Afu_304
RF01512	Afu_309
RF01513	Afu_335
RF01514	Afu_513
RF01515	Afu_514
RF01516	v-snoRNA-1
RF01517	iscRS
RF01518	pRNA
RF01519	CC0196
RF01520	CC0734
RF01521	CC1840
RF01522	TB10Cs1H1
RF01523	TB10Cs1H2
RF01524	TB10Cs1H3
RF01525	TB10Cs2H1
RF01526	ceN106
RF01527	CC3510
RF01528	CC3513
RF01529	CC3552
RF01530	CC3664
RF01531	TB10Cs3H1
RF01532	TB10Cs3H2
RF01533	TB10Cs4H3
RF01534	TB10Cs4H4
RF01535	TB10Cs5H2
RF01536	TB10Cs5H3
RF01537	TB11Cs2H1
RF01538	TB11Cs3H1
RF01539	TB11Cs4H1
RF01540	TB11Cs4H2
RF01541	TB11Cs4H3
RF01542	TB11Cs5H1
RF01543	TB11Cs5H2
RF01544	TB11Cs5H3
RF01545	TB3Cs2H1
RF01546	TB6Cs1H1
RF01547	TB6Cs1H3
RF01548	TB6Cs1H4
RF01549	TB8Cs2H1
RF01550	TB8Cs3H1
RF01551	TB8Cs4H2
RF01552	TB9Cs1H2
RF01553	TB9Cs1H3
RF01554	TB9Cs2H1
RF01555	TB9Cs3H1
RF01556	TB9Cs3H2
RF01557	TB9Cs4H1
RF01558	TB9Cs4H2
RF01559	DdR1
RF01560	DdR10
RF01561	DdR11
RF01562	DdR12
RF01563	DdR13
RF01564	DdR14
RF01565	DdR15
RF01566	DdR16
RF01567	DdR17
RF01568	DdR18
RF01569	DdR2
RF01570	DdR20
RF01571	DdR35
RF01572	DdR4
RF01573	DdR5
RF01574	DdR6
RF01575	DdR7
RF01576	DdR8
RF01577	RNase_P
RF01578	RUF1
RF01579	RUF2
RF01580	RUF3
RF01581	RUF6-5
RF01582	RUF4
RF01583	snoR01
RF01584	snoR03
RF01585	snoR07
RF01586	snoR09
RF01587	snoR10
RF01588	snoR13
RF01589	plasmodium_snoR11
RF01590	plasmodium_snoR14
RF01591	snoR15
RF01592	plasmodium_snoR17
RF01593	plasmodium_snoR16
RF01594	snoR18
RF01595	snoR19
RF01596	plasmodium_snoR20
RF01597	snoR22
RF01598	snoR23
RF01599	plasmodium_snoR24
RF01600	snoR25
RF01601	plasmodium_snoR26
RF01602	plasmodium_snoR27
RF01603	snoR29
RF01604	plasmodium_snoR28
RF01605	plasmodium_snoR30
RF01606	plasmodium_snoR31
RF01607	ceN100
RF01608	ceN102
RF01609	ceN103
RF01610	ceN104
RF01611	ceN108
RF01612	ceN105
RF01613	ceN109
RF01614	ceN110
RF01615	ceN111
RF01617	ceN113
RF01618	ceN114
RF01619	ceN115
RF01620	ceN125
RF01621	ceN126
RF01622	ceN22
RF01623	ceN23-1
RF01624	ceN27
RF01625	ceN28
RF01626	ceN30
RF01627	ceN36-1
RF01628	ceN38
RF01629	ceN39
RF01630	ceN40
RF01631	ceN41
RF01632	ceN42
RF01633	ceN43
RF01634	ceN44
RF01635	ceN45
RF01636	ceN46
RF01637	ceN47
RF01638	ceN48
RF01639	ceN49
RF01640	ceN51
RF01641	ceN53
RF01642	ceN54
RF01643	ceN56
RF01644	ceN59
RF01645	ceN58
RF01646	ceN63
RF01647	ceN61
RF01648	ceN65
RF01649	ceN67
RF01650	ceN68
RF01651	ceN69
RF01652	ceN70
RF01653	ceN80
RF01654	ceN82
RF01655	ceN84
RF01656	ceN72-3
RF01657	ceN74-2
RF01658	ceN81
RF01659	ceN86
RF01660	ceN88
RF01661	ceN92
RF01662	ceN89
RF01663	ceN93
RF01664	ceN101
RF01665	P13
RF01666	rox2
RF01667	rox1
RF01668	P10
RF01669	P14
RF01670	P17
RF01671	P18
RF01672	P2
RF01673	P20
RF01674	P27
RF01675	P29
RF01676	P31
RF01677	P35
RF01678	P37
RF01679	P36
RF01680	P5
RF01681	P4
RF01682	P8
RF01683	P6
RF01684	mascRNA-menRNA
RF01685	6S-Flavo
RF01686	Acido-1
RF01687	Acido-Lenti-1
RF01688	Actino-pnp
RF01689	AdoCbl-variant
RF01690	Bacillaceae-1
RF01691	Bacillus-plasmid
RF01692	Bacteroid-trp
RF01693	Bacteroidales-1
RF01694	Bacteroides-1
RF01695	C4
RF01696	Chlorobi-1
RF01697	Chlorobi-RRM
RF01698	Chloroflexi-1
RF01699	Clostridiales-1
RF01700	Collinsella-1
RF01701	Cyano-1
RF01702	Cyano-2
RF01703	Dictyoglomi-1
RF01704	Downstream-peptide
RF01705	Flavo-1
RF01706	Gut-1
RF01707	JUMPstart
RF01708	L17DE
RF01709	Lacto-rpoB
RF01710	Lacto-usp
RF01711	Lnt
RF01712	Methylobacterium-1
RF01713	Moco-II
RF01714	Ocean-V
RF01715	Pedo-repair
RF01716	PhotoRC-I
RF01717	PhotoRC-II
RF01718	Polynucleobacter-1
RF01719	Pseudomon-1
RF01720	Pseudomon-Rho
RF01721	Pseudomon-groES
RF01722	Pyrobac-1
RF01723	Rhizobiales-2
RF01724	SAM-Chlorobi
RF01725	SAM-I-IV-variant
RF01726	SAM-II_long_loops
RF01727	SAM-SAH
RF01728	STAXI
RF01729	Termite-flg
RF01730	Termite-leu
RF01731	TwoAYGGAY
RF01732	asd
RF01733	atoC
RF01734	crcB
RF01735	epsC
RF01736	flg-Rhizobiales
RF01737	flpD
RF01738	gabT
RF01739	glnA
RF01740	gyrA
RF01741	hopC
RF01742	lactis-plasmid
RF01743	leu-phe_leader
RF01744	livK
RF01745	manA
RF01746	mraW
RF01747	msiK
RF01748	nuoG
RF01749	pan
RF01750	pfl
RF01751	potC
RF01752	psaA
RF01753	psbNH
RF01754	radC
RF01755	rmf
RF01756	rne-II
RF01757	sbcD
RF01758	sucA-II
RF01759	sucC
RF01760	traJ-II
RF01761	wcaG
RF01762	whalefall-1
RF01763	ykkC-III
RF01764	yjdF
RF01765	srg1
RF01766	cspA
RF01767	SMK_box_riboswitch
RF01768	flavi_FSE
RF01769	greA
RF01770	rimP
RF01771	rnk_leader
RF01772	rnk_pseudo
RF01773	rpsL_psuedo
RF01774	rpsL_ricks
RF01775	RsaOG
RF01776	RatA
RF01778	Evf-2_5p
RF01779	AS1726
RF01780	AS1890
RF01781	ASdes
RF01782	ASpks
RF01783	b55
RF01784	bablM
RF01785	blv_FSE
RF01786	c-di-GMP-II
RF01787	drz-agam-1
RF01788	drz-agam-2-2
RF01789	EBER1
RF01790	htlv_FSE
RF01791	F6
RF01792	eiav_FSE
RF01793	ffh
RF01794	sok
RF01795	FourU
RF01796	frnS
RF01797	fstAT
RF01798	g2
RF01800	gadd7
RF01802	HSUR
RF01803	GABA3
RF01804	Lambda_thermo
RF01807	GIR1
RF01808	MicX
RF01809	symR
RF01810	pntA
RF01811	PtaRNA1
RF01812	Pxr
RF01813	rdlD
RF01814	rhtB
RF01815	rpsB
RF01816	RsaA
RF01817	RsaB
RF01818	RsaC
RF01819	RsaD
RF01820	RsaE
RF01821	RsaH
RF01822	RsaJ
RF01823	rspL
RF01824	RUF20
RF01825	RUF21
RF01826	SAM_V
RF01827	SAR11_0636
RF01828	SprD
RF01829	sR6
RF01830	StyR-44
RF01831	THF
RF01832	ROSE_2
RF01833	astro_FSE
RF01834	fiv_FSE
RF01835	HIV_FS2
RF01836	weev_FSE
RF01837	toga_FSE
RF01838	sobemo_FSE
RF01839	eeev_FSE
RF01840	ovine_lenti_FSE
RF01841	veev_FSE
RF01842	mycoplasma_FSE
RF01843	neisseria_FSE
RF01844	SmY
RF01845	enod40
RF01846	Fungi_U3
RF01847	Plant_U3
RF01848	ACEA_U3
RF01849	alpha_tmRNA
RF01850	beta_tmRNA
RF01851	cyano_tmRNA
RF01852	tRNA-Sec
RF01853	mtDNA_ssA
RF01854	Bacteria_large_SRP
RF01855	Plant_SRP
RF01856	Protozoa_SRP
RF01857	Archaea_SRP
RF01858	RsaF
RF01859	Phe_leader
RF01860	Afu_455
RF01861	TB9Cs1H1
RF01862	TB10Cs4H2
RF01863	TB10Cs2H2
RF01864	plasmodium_snoR21
RF01865	Vg1_ribozyme
RF01866	ceN33
RF01867	CC2171
RF01868	NAMA_1
RF01869	NAMA_2
RF01870	MEG3_1
RF01871	MALAT1
RF01872	MEG3_2
RF01873	PISRT1
RF01874	MIAT_exon1
RF01875	MIAT_exon5_1
RF01876	MIAT_exon5_2
RF01877	MIAT_exon5_3
RF01878	PRINS
RF01879	LOC285194
RF01880	Xist_exon1
RF01881	Xist_exon4
RF01882	TUG1_1
RF01883	TUG1_2
RF01884	BC040587
RF01885	HSR-omega_1
RF01886	HSR-omega_2
RF01887	Evf1_1
RF01888	Evf1_2
RF01889	lincRNA-p21_1
RF01890	lincRNA-p21_2
RF01891	TUG1_3
RF01892	TUG1_4
RF01893	PCA3_1
RF01894	PCA3_2
RF01895	mir-193
RF01896	mir-142
RF01897	mir-188
RF01898	mir-363
RF01899	mir-2241
RF01900	mir-2024
RF01901	mir-284
RF01902	MIR439
RF01903	mir-500
RF01904	HOTAIR_1
RF01905	HOTAIR_2
RF01906	HOTAIR_3
RF01907	HOTAIR_4
RF01908	HOTAIR_5
RF01909	CDKN2B-AS
RF01910	mir-506
RF01911	MIR2118
RF01912	mir-2807
RF01913	mir-2778
RF01914	mir-932
RF01915	mir-2238
RF01916	mir-988
RF01917	MIR2587
RF01918	mir-1249
RF01919	mir-1419
RF01920	mir-764
RF01921	mir-1296
RF01922	mir-654
RF01923	mir-711
RF01924	mir-2774
RF01925	MIR1428
RF01926	mir-981
RF01927	MIR1222
RF01928	Mico1
RF01929	bxd_1
RF01930	bxd_2
RF01931	bxd_3
RF01932	bxd_4
RF01933	bxd_5
RF01934	bxd_6
RF01935	bxd_7
RF01936	mir-63
RF01937	mir-2780
RF01938	mir-1251
RF01939	mir-761
RF01940	hvt-mir-H
RF01941	MIR1223
RF01942	mir-1937
RF01943	mir-999
RF01944	mir-2518
RF01945	mir-1388
RF01946	KCNQ1OT1_1
RF01947	KCNQ1OT1_2
RF01948	KCNQ1OT1_3
RF01949	KCNQ1OT1_4
RF01950	KCNQ1OT1_5
RF01951	SOX2OT_exon1
RF01952	SOX2OT_exon2
RF01953	SOX2OT_exon3
RF01954	SOX2OT_exon4
RF01955	NEAT1_1
RF01956	NEAT1_2
RF01957	NEAT1_3
RF01958	EGOT
RF01959	SSU_rRNA_archaea
RF01960	SSU_rRNA_eukarya
RF01961	KCNQ1DN
RF01962	RMST_1
RF01963	RMST_2
RF01964	RMST_3
RF01965	RMST_4
RF01966	RMST_5
RF01967	RMST_6
RF01968	RMST_7
RF01969	RMST_8
RF01970	RMST_9
RF01971	RMST_10
RF01972	H19_1
RF01973	H19_2
RF01974	H19_3
RF01975	HOTAIRM1_1
RF01976	HOTAIRM1_2
RF01977	HOTAIRM1_3
RF01978	HOTAIRM1_4
RF01979	HOTAIRM1_5
RF01980	Nkx2-2as
RF01981	PCGEM1
RF01982	PYLIS_1
RF01983	Pinc
RF01984	ZEB2_AS1_1
RF01985	ZEB2_AS1_2
RF01986	ZEB2_AS1_3
RF01987	ZEB2_AS1_4
RF01988	SECIS_2
RF01989	SECIS_3
RF01990	SECIS_4
RF01991	SECIS_5
RF01992	VIS1
RF01996	mir-995
RF01997	mir-969
RF01998	group-II-D1D4-1
RF01999	group-II-D1D4-2
RF02000	MIR1846
RF02001	group-II-D1D4-3
RF02002	mir-720
RF02003	group-II-D1D4-4
RF02004	group-II-D1D4-5
RF02005	group-II-D1D4-6
RF02006	mir-1253
RF02007	mir-1237
RF02008	mir-621
RF02009	mir-987
RF02010	mir-3180
RF02011	mir-575
RF02012	group-II-D1D4-7
RF02013	mir-1280
RF02014	mir-1178
RF02015	mir-1287
RF02016	mir-1183
RF02017	mir-1912
RF02018	mir-1207
RF02019	mir-1265
RF02020	mir-25
RF02021	mir-3179
RF02022	mir-1275
RF02023	mir-1208
RF02024	mir-1180
RF02025	mir-3017
RF02026	mir-2833
RF02027	MIR2907
RF02028	mir-1827
RF02029	sraA
RF02030	tp2
RF02031	tpke11
